post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance,scraping_date,ingestion_timestamp
225,HGRE11,0.8500,0.6900,0.8700,2.6100,0.8017,4.8100,0.9250,11.1000,0.0242,5.5592,0.7144,124.0400,1.9000,2026,0.5754,147.7300,-5.8385,1745796942.2700,-5.0019,-5.2967,1.6638,0.5546,4.3918,0.7320,7.6364,0.6364,Lajes Corporativas,lajes-corporativas,123.19,2901032.83,1745796942.27,0.8458,0.8338861436404251,HGRE11,13,1625.4566301345,140628,,1,,2026-02-13,2026-02-13 20:07:10.248417
298,HGRU11,0.9500,0.7400,0.8800,2.6400,0.8233,4.9400,0.8508,10.2100,2.3313,3.5596,3.0885,129.0500,1.8900,2026,0.7341,129.4100,5.3056,3007316899.8600,20.5892,6.0786,2.2154,0.7385,4.9159,0.8193,9.9743,0.8312,Misto,misto,125.57,6564165.61,3007316899.86,0.9733,0.9703268680936558,HGRU11,102,1043.3477025798,227764,,0.7,20,2026-02-13,2026-02-13 20:07:10.248417
2789,HILG11,13.1424,0.0000,0.0000,0.0000,0.0000,0.0000,0.1825,2.1900,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,184.96,186.67,138480323.53,0.6484,,HILG11,1,1430.753737539,104,,,,2026-02-13,2026-02-13 20:07:10.248417
254,HLOG11,0.0700,0.7500,0.9933,2.9800,0.9000,5.4000,0.8792,10.5500,0.7568,5.2706,1.5124,9.3200,2.2100,2026,0.5863,11.9400,-89.7484,507400634.1300,-88.5677,-89.6883,1.8453,0.6151,3.7016,0.6169,6.4778,0.5398,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,9.24,48100.17,509445289.83,0.7814,0.7738693467336684,HLOG11,3,1187.7211594205,4150,,0.80,,2026-02-13,2026-02-13 20:07:10.248417
1852,HOFC11,0.2100,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.7213,67.5913,76.8635,32.2800,2.0100,2024,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,32.98,668835.78,217884685.99,0.5419,,HOFC11,2,4171.5982445696,4490,,0.83,,2026-02-13,2026-02-13 20:07:10.248417
129,HOSI11,0.2536,0.3000,0.3000,0.3000,0.4333,2.6000,0.5917,7.1000,0.0000,,0.0000,83.6000,0.3000,2026,0.6555,106.8500,16.0656,61273925.6600,23.5900,16.8264,1.8169,0.6056,4.3675,0.7279,8.5218,0.7101,Imóveis Residenciais,imoveis-residenciais,83.6,8361.14,69477364.3,0.69,0.7824052409920449,HOSI11,14,3621.3843787074,1085,,0.35,20,2026-02-13,2026-02-13 20:07:10.248417
385,HPDP11,0.5600,0.6400,0.6367,1.9100,0.5317,3.1900,0.5375,6.4500,-4.8649,4.6798,-4.2560,88.0000,1.2500,2026,0.5795,96.6400,8.2680,317740938.9300,8.6493,8.8954,1.7892,0.5964,3.6062,0.6010,7.2099,0.6008,Shoppings,shoppings,88.75,905763.14,317997477.13,0.9106,0.9183567880794702,HPDP11,1,3976.8145291165,386,,0.5,,2026-02-13,2026-02-13 20:07:10.248417
172,HRDF11,6.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2019,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,3.47,626.29,13205037.58,0.3989,,HRDF11,14,16484.9647025,855,,0.75,,2026-02-13,2026-02-13 20:07:10.248417
341,HREC11,0.0800,0.9600,0.9633,2.8900,0.9883,5.9300,1.0708,12.8500,2.0757,1.5849,3.0556,8.3600,1.9400,2026,0.9029,8.8600,-90.0315,458124302.3300,-88.9282,-89.9415,2.7832,0.9277,5.7821,0.9637,11.8960,0.9913,Papéis,papeis,8.39,205706.35,459058454.12,0.9368,0.9469525959367947,HREC11,14,1499.029241947,2464,,0.80,20,2026-02-13,2026-02-13 20:07:10.248417
2782,HRES11,0.8159,0.0000,0.0000,0.0000,0.0000,0.0000,0.3342,4.0100,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Imóveis Residenciais,imoveis-residenciais,141.53,2140733,59141811.43,0.9651,,HRES11,14,834.22506469009,137,,,,2026-02-13,2026-02-13 20:07:10.248417
262,HSAF11,0.9500,1.1900,1.1967,3.5900,1.2167,7.3000,1.2517,15.0200,-1.1194,4.4199,0.0573,79.5000,2.3700,2026,1.0684,88.9200,-2.6494,224642053.6400,7.3336,-1.6094,3.2212,1.0737,6.4620,1.0770,13.2445,1.1037,Papéis,papeis,81.15,1964659.39,224642053.64,0.9164,0.9126180836707153,HSAF11,14,1657.1113217838,8662,,1,20,2026-02-13,2026-02-13 20:07:10.248417
125,HSLG11,0.7200,0.7900,0.7867,2.3600,0.8033,4.8200,0.8250,9.9000,-0.6287,1.8317,0.1563,91.6700,1.5700,2026,0.6553,109.8800,4.7075,1391042296.6900,6.8605,5.3936,1.9120,0.6373,3.7089,0.6181,7.5084,0.6257,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,93.92,855067.39,1391042296.69,0.8286,0.8547506370586094,HSLG11,7,1393.6532739396,40337,,0.85,20,2026-02-13,2026-02-13 20:07:10.248417
371,HSML11,0.7000,0.7600,0.7700,2.3100,0.7933,4.7600,0.8108,9.7300,0.0432,6.4710,0.8036,92.5800,1.5200,2026,0.6677,104.8300,7.4298,2236031475.0900,13.8050,8.1472,1.9929,0.6643,3.8963,0.6494,7.6313,0.6359,Shoppings,shoppings,92.95,4139583.96,2236031475.09,0.882,0.8866736621196223,HSML11,14,1343.0649692086,184837,1.05,,20,2026-02-13,2026-02-13 20:07:10.248417
269,HSRE11,0.8500,0.7900,0.8700,2.6100,0.8983,5.3900,0.9025,10.8300,1.4085,7.6686,2.2096,108.0000,1.6800,2026,1.0804,87.9300,-8.4444,782429972.6900,-1.5730,-7.4552,3.1669,1.0556,6.9870,1.1645,11.8546,0.9879,Misto,misto,101.51,31187.7,782429972.69,1.1996,1.1544410326395997,HSRE11,22,2408.7459333891,407,,0.85,20,2026-02-13,2026-02-13 20:07:10.248417
448,HTMX11,1.0000,0.7000,0.9267,2.7800,0.9683,5.8100,0.9025,10.8300,-4.6082,1.5853,-3.9405,143.6600,1.5300,2026,1.2694,141.8000,1.0331,409534756.9400,18.3939,2.3156,3.4571,1.1524,6.0650,1.0108,12.3905,1.0325,Hotéis,hoteis,137.55,633627.39,435716588.99,0.912,0.9700282087447109,HTMX11,20,1257.1419704964,35503,,0.5,20,2026-02-13,2026-02-13 20:07:10.248417
80,HUCG11,0.7930,0.8300,0.8233,2.4700,0.5483,3.2900,0.2742,3.2900,7.9668,9.7649,8.8629,95.0000,1.6700,2026,,,,,,,,,,,,,Hospitalar,hospitalar,94.63,3192.06,143721908.37,0.7391,,HUCG11,2,7177.4491590402,235,,,,2026-02-13,2026-02-13 20:07:10.248417
156,HUSC11,1.0500,1.0700,0.7133,2.1400,0.9083,5.4500,0.8575,10.2900,-1.9204,-0.8709,-0.8709,98.0600,1.0700,2026,0.7144,149.7700,2.0579,127430260.0300,11.1996,2.7871,2.1818,0.7273,3.9086,0.6514,7.4010,0.6168,Hospitalar,hospitalar,96.01,2440.5,127430260.03,0.641,0.6410496094010817,HUSC11,2,4354.0326875126,752,,0.35,,2026-02-13,2026-02-13 20:07:10.248417
392,HUSI11,8.6845,0.0000,0.0000,0.0000,0.0000,0.0000,0.2392,2.8700,0.0000,,0.0000,,0.0000,2026,0.7341,1250.7700,25.9410,145541572.7500,33.4424,26.8655,2.2072,0.7357,4.3420,0.7237,8.4724,0.7060,Hospitalar,hospitalar,1220,1220,145541572.75,0.9754,0.9753991541210615,HUSI11,14,2418.3650299149,100,,,,2026-02-13,2026-02-13 20:07:10.248417
6227,HYPI11,0.6890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Outros,outros,180.54,363,3881671.48,65.6509,,HYPI11,2,3040.874279808,109,,,,2026-02-13,2026-02-13 20:07:10.248417
2567,IAAG11,0.1300,1.4600,1.4833,4.4500,1.5383,9.2300,1.5075,18.0900,0.0000,16.5620,1.4600,8.9000,2.9200,2026,1.2195,9.8400,0.0000,102868534.8000,0.0000,0.0000,3.6597,1.2199,7.1218,1.1870,13.2825,1.1069,Indefinido,indefinido,8.8,228002.7,102868534.8,0.8872,0.894308943089431,IAAG11,,1632.1944531595,13272,,1.15,20,2026-02-13,2026-02-13 20:07:10.248417
478,IAGR11,0.0060,0.1500,0.0000,0.0000,0.0000,0.0000,0.6100,0.6100,-3.1785,45.4895,-3.0333,3.9600,1.0300,2025,0.0958,6.2600,0.0000,17527841.0800,0.0000,0.0000,0.2839,0.2839,0.5655,0.5655,1.4353,0.1196,Indefinido,indefinido,4.53,13115.17,17625704.81,0.6968,0.7236421725239617,IAGR11,,2199.8128222796,3475,0.80,0.20,20,2026-02-13,2026-02-13 20:07:10.248417
3579,IBBP11,0.0736,0.8700,0.8867,2.6600,0.9167,5.5000,0.8217,9.8600,-5.5556,-2.4774,-4.7339,8.5000,1.7600,2026,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,8.45,39478.22,512312809.57,0.9004,,IBBP11,22,11487.32267657,867,,,,2026-02-13,2026-02-13 20:07:10.248417
208,IBCR11,0.6000,1.2000,1.3467,4.0400,1.3850,8.3100,1.5008,18.0100,2.1059,3.1221,3.3312,49.9400,2.6300,2026,0.7688,91.0500,-3.0558,87264491.5800,5.9507,-2.3105,2.2611,0.7537,4.8103,0.8017,10.6081,0.8840,Papéis,papeis,50.35,370506.22,87264491.58,0.5485,0.5529928610653487,IBCR11,14,1390.3811534047,3981,0.8,0.2,20,2026-02-13,2026-02-13 20:07:10.248417
3241,ICNE11,15.8946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Imóveis Residenciais,imoveis-residenciais,769.63,9994415,79623368.87,1.1599,,ICNE11,14,3548.5498035847,6,,,,2026-02-13,2026-02-13 20:07:10.248417
2964,ICRI11,0.9500,1.0000,1.0067,3.0200,1.0267,6.1600,1.1283,13.5400,4.5105,10.3420,5.5556,95.0000,2.0500,2026,,,,,,,,,,,,,Misto,misto,94.41,1261502.96,393195721.4,0.9192,,ICRI11,14,1496.4409714127,10988,,1,,2026-02-13,2026-02-13 20:07:10.248417
81,IDFI11,1.5607,78.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.3379,44259.4346,-18.7032,2.0000,1043.0400,2024,269.7938,1.6000,-97.1408,3283391.8700,-91.3772,-89.4269,388.0196,129.3399,425.0363,70.8394,471.8044,39.3170,Indefinido,indefinido,2,2592.8,3283391.87,1.25,1.25,IDFI11,1,6.007868687935,617,,,,2026-02-13,2026-02-13 20:07:10.248417
2763,IDGR11,0.0898,5.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-50.9804,-48.0441,-48.0441,1.5000,5.9900,2025,,,,,,,,,,,,,Misto,misto,1.5,332.83,79368.95,16.6667,,IDGR11,1,49.497826864469,171,,,,2026-02-13,2026-02-13 20:07:10.248417
3230,IDUA11,5.0408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Imóveis Comerciais - Outros,imoveis-comerciais-outros,64.42,,24294417,1.0667,,IDUA11,14,2.034951486259,1,,,,2026-02-13,2026-02-13 20:07:10.248417
1848,IFRA11,0.8600,0.8500,0.8633,2.5900,0.8850,5.3100,1.0500,12.6000,1.8418,10.6350,2.7075,101.7400,1.7000,2026,,,,,,,,,,,,,Indefinido,indefinido,102.8,2428772.74,0,0,,IFRA11,,1544.2991743196,0,,0.85,,2026-02-13,2026-02-13 20:07:10.248417
3387,IFRI11,1.4000,1.3400,0.9033,2.7100,1.1283,6.7700,1.2517,15.0200,2.2857,3.6563,3.6563,104.2700,1.3400,2026,,,,,,,,,,,,,Misto,misto,103,2315937.39,0,0,,IFRI11,,1401.9498623801,0,,0.85,,2026-02-13,2026-02-13 20:07:10.248417
3515,IMOV11,0.2367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,0,,504121023.09,0,,IMOV11,14,,13027,,1.5,20,2026-02-13,2026-02-13 20:07:10.248417
3609,INFA11,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,1.6175,12.9400,0.0000,,0.0000,,14.5600,2025,,,,,,,,,,,,,Outros,outros,9.82,,0,0,,INFA11,,2.724320229662,0,,,,2026-02-13,2026-02-13 20:07:10.248417
3607,INFB11,1.0000,0.9900,0.0000,0.0000,0.0000,0.0000,0.5400,2.1600,18.5354,15.3822,19.7089,101.4900,2.1600,2025,,,,,,,,,,,,,Indefinido,indefinido,90,2573.6,0,0,,INFB11,,9414.3559017849,0,,,,2026-02-13,2026-02-13 20:07:10.248417
3835,INLG11,0.6000,0.7600,0.9033,2.7100,0.9683,5.8100,1.0450,12.5400,0.5096,8.2546,1.2734,78.9000,1.7300,2026,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,77.1,265964.96,478585896.5,0.7321,,INLG11,5,1101.3472571077,15723,,0.46,,2026-02-13,2026-02-13 20:07:10.248417
3831,INRD11,0.6700,0.8600,0.8767,2.6300,0.8867,5.3200,0.9192,11.0300,2.6863,5.8044,3.5694,77.9800,1.7400,2026,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,77.8,36878.74,134595711.36,0.6574,,INRD11,5,1736.9576779082,6183,,1,,2026-02-13,2026-02-13 20:07:10.248417
3853,IRIF11,0.1100,1.3200,0.0000,0.0000,0.0000,0.0000,1.1133,6.6800,2.3313,10.5690,3.6821,8.3400,6.6800,2025,,,,,,,,,,,,,Papéis,papeis,9.32,34749.52,0,0,,IRIF11,,3283.0801227147,0,0.80,,15,2026-02-13,2026-02-13 20:07:10.248417
140,IRIM11,0.6900,1.0200,1.1433,3.4300,1.1333,6.8000,1.2200,14.6400,-1.6232,-7.1431,-0.6197,67.8800,2.3100,2026,0.9983,84.1400,-13.5430,2963771750.1600,-9.3609,-12.6798,2.8613,0.9538,5.7147,0.9525,11.6995,0.9750,Indefinido,indefinido,63.99,5784884.78,2963771750.16,0.8068,0.7605181839790826,IRIM11,14,2091.4047952124,226197,0.83,0.15,,2026-02-13,2026-02-13 20:07:10.248417
3245,ISCJ11,1.6029,3.5600,0.0000,0.0000,43.3883,260.3300,33.0675,396.8100,21.7685,594.8257,26.1035,45.0300,401.1900,2025,,,,,,,,,,,,,Papéis,papeis,50.71,10174,32247797.88,0.2951,,ISCJ11,14,207430.77254243,69,,,,2026-02-13,2026-02-13 20:07:10.248417
92,ITIP11,0.6900,1.0400,1.0533,3.1600,1.1200,6.7200,1.1867,14.2400,0.7123,4.8963,1.7597,66.4500,2.0600,2026,0.9566,70.0400,-12.5484,52402893.5300,-9.6084,-11.7118,3.0466,1.0155,6.4999,1.0833,13.0344,1.0862,Papéis,papeis,66.75,54094.26,52402893.53,0.947,0.953026841804683,ITIP11,14,984.2073377416,7699,,,,2026-02-13,2026-02-13 20:07:10.248417
59,ITIT11,0.6100,0.8400,0.8633,2.5900,0.8950,5.3700,0.9283,11.1400,4.0629,8.3455,4.9371,72.7400,1.7100,2026,0.7497,81.3700,3.0522,73276908.3500,10.7928,3.8247,2.2707,0.7569,4.7356,0.7893,9.7102,0.8092,Fundo de Fundos,fundo-de-fundos,73.32,101771.65,73276908.35,0.8993,0.9010691901192084,ITIT11,14,1068.9433692312,9362,,0.30,,2026-02-13,2026-02-13 20:07:10.248417
3247,ITRI11,0.8500,0.9700,1.2000,3.6000,1.1333,6.8000,1.1067,13.2800,5.8567,14.1212,6.8835,87.3000,2.5500,2026,,,,,,,,,,,,,Shoppings,shoppings,84.9,1284247.13,606108095.46,0.9006,,ITRI11,14,1425.6344905973,14094,,1.20,-1,2026-02-13,2026-02-13 20:07:10.248417
3855,IVCI11,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.3742,4.4900,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Papéis,papeis,96.86,,49423677.58,0.9799,,IVCI11,,1.147539258851,16,,,,2026-02-13,2026-02-13 20:07:10.248417
60,JASC11,0.7000,0.7000,0.4567,1.3700,0.3433,2.0600,0.3833,4.6000,-2.8943,-2.2146,-2.2146,99.9800,0.7000,2026,,,,,,,,,,,,,Imóveis Comerciais - Outros,imoveis-comerciais-outros,100,2397.55,440614271.46,0.874,,JASC11,20,5355.4071455875,168,,,,2026-02-13,2026-02-13 20:07:10.248417
334,JBFO11,7.7657,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,,0.0000,,0.7700,2025,,,,,,,,,,,,,Papéis,papeis,15.03,82,9919792.95,1.9369,,JBFO11,14,68.895491006499,369,,,,2026-02-13,2026-02-13 20:07:10.248417
2783,JCCJ11,1.7700,1.2100,0.4900,1.4700,0.3167,1.9000,0.2475,2.9700,0.0000,,0.0000,146.0200,1.2100,2026,,,,,,,,,,,,,Papéis,papeis,157.99,19731,957608663.67,0.8074,,JCCJ11,1,3627.0790889402,244,1,0.12,,2026-02-13,2026-02-13 20:07:10.248417
3573,JCIN11,0.2656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0925,1.1100,0.0000,,0.0000,,1.5200,2025,,,,,,,,,,,,,Fundo de Fundos,fundo-de-fundos,148.9,9973769,240682024.78,0.8152,,JCIN11,14,2878.9044784188,12,,,,2026-02-13,2026-02-13 20:07:10.248417
452,JFLL11,0.2000,0.3100,3.5867,10.7600,3.3167,19.9000,2.0908,25.0900,-3.8382,0.9164,-3.5401,65.3900,1.9300,2026,5.1169,93.7700,-7.1400,140709122.4200,6.0732,-2.3885,6.2926,2.0975,7.6258,1.2710,10.5713,0.8809,Imóveis Residenciais,imoveis-residenciais,65,68359.13,140709122.42,0.6933,0.6931854537698625,JFLL11,1,1658.6022061031,2348,,1.15,,2026-02-13,2026-02-13 20:07:10.248417
528,JGPX11,1.1200,1.5500,1.5100,4.5300,1.6517,9.9100,1.4000,16.8000,-4.2607,7.5661,-2.7767,72.1300,3.0100,2026,1.0896,96.3700,0.4166,206347896.1000,12.5562,1.5107,3.6211,1.2070,6.8131,1.1355,10.3098,0.8591,Indefinido,indefinido,71.45,457544.78,206347896.1,0.7419,0.7414133028950918,JGPX11,0,2679.4118795544,5695,1,0.18,20,2026-02-13,2026-02-13 20:07:10.248417
3613,JMBI11,1.3400,1.5400,0.9800,2.9400,1.2217,7.3300,1.3258,15.9100,6.0075,7.6401,7.6401,87.1700,1.5400,2026,,,,,,,,,,,,,Outros,outros,92.42,1337995.83,0,0,,JMBI11,,2174.5545233134,0,,1.25,20,2026-02-13,2026-02-13 20:07:10.248417
149,JPPA11,1.0600,1.2200,1.3500,4.0500,1.3600,8.1600,1.4108,16.9300,5.4700,14.5649,6.7567,86.9600,2.6900,2026,1.0646,99.5700,1.2714,90015227.3400,15.1838,2.3495,3.1973,1.0658,6.6288,1.1048,13.4999,1.1250,Papéis,papeis,85.08,130526.87,90015227.34,0.8537,0.8544742392286834,JPPA11,14,1407.634207472,6297,,1.05,20,2026-02-13,2026-02-13 20:07:10.248417
51,JSAF11,0.0800,0.9900,1.0367,3.1100,1.1000,6.6000,1.1883,14.2600,3.9897,11.8594,5.0192,8.0800,2.0200,2026,0.8639,9.2600,-90.1426,717623551.5100,-89.2660,-90.0575,2.7644,0.9215,5.7535,0.9589,12.0789,1.0066,Fundo de Fundos,fundo-de-fundos,8.02,1772662.65,717623551.51,0.8585,0.8660907127429806,JSAF11,14,1732.9488899045,23527,1,,20,2026-02-13,2026-02-13 20:07:10.248417
3581,JSCR11,0.0950,1.1100,1.1467,3.4400,1.1733,7.0400,1.2108,14.5300,3.2569,9.1590,4.4031,8.5600,2.2600,2026,,,,,,,,,,,,,Papéis,papeis,8.49,416975.91,209466537.42,0.8996,,JSCR11,14,1649.5477681857,3405,,1,10,2026-02-13,2026-02-13 20:07:10.248417
252,JSRE11,0.4800,0.6900,0.7100,2.1300,0.7450,4.4700,0.7758,9.3100,4.8887,6.6295,5.6124,69.7300,1.4100,2026,0.4533,105.8800,-6.2760,2198750330.6000,-1.7280,-5.8511,1.3935,0.4645,2.8055,0.4676,5.6313,0.4693,Misto,misto,67.31,3180779.78,2198750330.6,0.6323,0.6357196826596148,JSRE11,6,1698.1992053136,85016,,1,20,2026-02-13,2026-02-13 20:07:10.248417
1854,JURO11,1.0000,0.9500,0.9800,2.9400,1.0017,6.0100,1.0442,12.5300,1.6162,8.9320,2.5815,105.0000,1.9200,2026,,,,,,,,,,,,,Indefinido,indefinido,103,4738178.35,0,0,,JURO11,,1436.3104845481,0,,1,,2026-02-13,2026-02-13 20:07:10.248417
95,KCRE11,0.0800,0.8900,0.9500,2.8500,0.9900,5.9400,1.1733,14.0800,2.3891,7.9143,3.3003,9.0000,1.9100,2026,0.8448,9.4700,-90.3288,340824772.7100,-90.1382,-90.2471,2.6455,0.8818,5.9520,0.9920,12.8798,1.0733,Indefinido,indefinido,8.8,595530.83,341571113.81,0.9314,0.9292502639915523,KCRE11,14,1175.7720674903,16208,,1.20,,2026-02-13,2026-02-13 20:07:10.248417
1816,KDIF11,1.4500,1.1100,1.0467,3.1400,1.0183,6.1100,1.0667,12.8000,-1.2803,7.5541,-0.1845,130.3100,2.2100,2026,,,,,,,,,,,,,Indefinido,indefinido,128.46,3562412.04,0,0,,KDIF11,,1378.6178869447,0,,1.11,,2026-02-13,2026-02-13 20:07:10.248417
3267,KDOL11,0.4600,0.5000,0.4833,1.4500,0.5017,3.0100,0.5083,6.1000,-2.9692,-1.9706,-2.4841,91.5000,0.9200,2026,0.5022,99.5600,0.0000,66801106.4500,0.0000,0.0000,1.4690,0.4897,2.9464,0.4911,5.5950,0.4663,Misto,misto,90,74083.09,66801106.45,0.8995,0.9039775010044194,KDOL11,,1956.5517876487,1671,,1,,2026-02-13,2026-02-13 20:07:10.248417
324,KEVE11,61.0000,0.0000,6.0300,18.0900,3.0150,18.0900,1.9567,23.4800,0.0000,,0.0000,,0.0000,2026,27.5704,392.9100,-57.8518,58033016.9500,-48.3015,-46.2313,36.1951,12.0650,55.3799,9.2300,84.8429,7.0702,Fundo de Desenvolvimento,fundo-de-desenvolvimento,615,5185.94,59450216.25,1.5602,1.565243948995953,KEVE11,14,7044.0776761773,433,,1.45,20,2026-02-13,2026-02-13 20:07:10.248417
3583,KFEN11,8.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.2733,3.2800,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,1100,1571.43,169349954.18,1.1644,,KFEN11,14,2631.9180098611,129,,,,2026-02-13,2026-02-13 20:07:10.248417
243,KFOF11,0.8000,0.9200,0.9300,2.7900,0.9750,5.8500,0.9967,11.9600,-0.1148,5.4859,0.8041,87.0000,1.8400,2026,0.8573,93.3200,2.6962,654582946.1400,9.3483,3.5765,2.6256,0.8752,5.2250,0.8708,10.5185,0.8765,Fundo de Fundos,fundo-de-fundos,84.72,1491784.04,660287769.63,0.8989,0.9078439777111016,KFOF11,14,1472.368801972,30314,,0.92,20,2026-02-13,2026-02-13 20:07:10.248417
192,KINP11,2.8952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,19.9500,2023,0.0000,0.0000,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Fundo de Desenvolvimento,fundo-de-desenvolvimento,10,38394.2,118155565.38,0.1567,,KINP11,14,12.738619063346,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
163,KISU11,0.0700,0.9900,1.0067,3.0200,1.0300,6.1800,1.0458,12.5500,1.8651,6.1876,2.8736,7.1000,1.9900,2026,0.8304,8.4300,-3.3257,372595623.9500,-0.2721,-2.5229,2.5674,0.8558,5.1732,0.8622,10.4676,0.8723,Fundo de Fundos,fundo-de-fundos,7.01,670237.61,372595623.95,0.8268,0.8315539739027283,KISU11,14,1256.4653646656,102782,,0.60,,2026-02-13,2026-02-13 20:07:10.248417
94,KIVO11,1.1400,1.6400,1.4533,4.3600,1.4450,8.6700,1.5333,18.4000,7.0065,15.9127,8.7614,69.4900,2.9800,2026,,,,,,,,,,,,,Papéis,papeis,67.02,344391.91,190279304.85,0.7929,,KIVO11,14,1877.4080653014,6912,,1.15,10,2026-02-13,2026-02-13 20:07:10.248417
542,KNCA11,1.1000,1.1000,1.1300,3.3900,1.1550,6.9300,1.2325,14.7900,2.7724,7.9179,3.9029,100.0900,2.3300,2026,0.9963,101.3800,-0.7895,2189703795.7800,11.4952,0.1989,3.2604,1.0868,5.4561,0.9093,10.8483,0.9040,Indefinido,indefinido,96.05,3493593,2189703795.78,0.9607,0.9474255277174986,KNCA11,0,1072.4694770986,83243,1.2,,,2026-02-13,2026-02-13 20:07:10.248417
191,KNCR11,1.2000,1.1200,1.1233,3.3700,1.2150,7.2900,1.2175,14.6100,-0.5209,2.8823,0.5933,106.9500,2.3300,2026,1.0855,102.2600,1.4988,9741403716.0000,16.1343,2.6005,3.7114,1.2371,7.5404,1.2567,13.9700,1.1642,Papéis,papeis,106.15,20078003.65,10381050207.72,1.0272,1.0380402894582437,KNCR11,14,684.43298375709,497709,1,,,2026-02-13,2026-02-13 20:07:10.248417
2791,KNHF11,1.0000,1.0100,1.0433,3.1300,1.0683,6.4100,1.1033,13.2400,3.3607,9.0182,4.4047,99.3400,2.0500,2026,,,,,,,,,,,,,Indefinido,indefinido,97.65,4399480.74,1987081877.35,0.97,,KNHF11,9,1269.6943747265,60087,,1.20,,2026-02-13,2026-02-13 20:07:10.248417
400,KNHY11,0.9600,0.9600,0.9733,2.9200,1.0417,6.2500,1.1992,14.3900,-0.4575,2.3481,0.4981,100.0900,1.9500,2026,0.9838,98.6000,0.8696,3073780367.1400,15.0613,1.8619,3.0119,1.0040,6.9830,1.1638,14.4477,1.2040,Papéis,papeis,100.49,4511883.35,3087504153.73,1.0091,1.0191683569979717,KNHY11,14,814.15000298474,28050,,1.60,,2026-02-13,2026-02-13 20:07:10.248417
292,KNIP11,0.7000,0.7600,0.7800,2.3400,0.7600,4.5600,0.9583,11.5000,1.4027,4.7064,2.1734,91.8100,1.5300,2026,0.7771,92.6500,-1.2892,7419070211.5800,8.5926,-0.5221,2.1033,0.7011,4.6238,0.7706,11.4348,0.9529,Papéis,papeis,91.51,8966704.74,7454825543.59,0.977,0.9876956287101997,KNIP11,14,1121.3802779749,71117,,1,,2026-02-13,2026-02-13 20:07:10.248417
3016,KNOX11,2.6714,2.7700,0.9233,2.7700,0.4617,2.7700,0.7108,8.5300,3.5918,19.6833,6.4613,96.3300,8.5300,2025,,,,,,,,,,,,,FIP-IE,fip-ie,100.3,246994.78,0,0,,KNOX11,,3422.893291652,0,,,,2026-02-13,2026-02-13 20:07:10.248417
